user_id,name,age,gender,target_gender,location,occupation,anxiety,avoidance,Lifestyle,Arts & Creativity,Music,Movies & Shows,Intellectual & Learning,Food & Drinks,Sports & Outdoor,Gaming & Digital,Travel & Culture,Personality & Values,Relationship Intent
50.0,Heshara Fernando,27.0,Female,Male,Colombo,Journalist,3.53,4.65,"[""Meditation"", ""Nightlife"", ""Gym"", ""Early Bird""]","[""Painting"", ""Photography"", ""Graphic Design"", ""Interior Design""]","[""Playing Instruments"", ""EDM""]","[""K-Dramas"", ""Sitcoms"", ""Documentaries""]","[""AI & Machine Learning"", ""Books & Reading"", ""Science""]","[""Cooking"", ""Fine Dining"", ""Street Food""]","[""Hiking""]","[""Mobile Gaming"", ""Web3"", ""Board Games"", ""PC Gaming""]","[""Luxury Travel""]","[""Politically Active"", ""Family-Oriented""]","[""Marriage""]"
51.0,Sithmi Peris,39.0,Female,Male,Colombo,Lawyer,4.0,1.0,"[""Gym""]","[""DIY & Crafts"", ""Filmmaking"", ""Graphic Design""]","[""Indie""]","[""K-Dramas""]","[""AI & Machine Learning"", ""Books & Reading"", ""History"", ""Self-Improvement""]","[""Wine"", ""Cooking""]","[""Basketball"", ""Surfing"", ""Football"", ""Camping""]","[""Board Games""]","[""Backpacking""]","[""Family-Oriented"", ""Atheist"", ""Environmentalist""]","[""Casual Dating""]"
52.0,Bimasha,20.0,Male,Female,Matara,Teacher,3.09,2.48,"[""Early Bird"", ""Vegetarian""]","[""Graphic Design""]","[""Singing""]","[""Sitcoms"", ""K-Dramas"", ""Sci-Fi"", ""Thriller""]","[""Science""]","[""Craft Beer""]","[""Football""]","[""Board Games"", ""eSports"", ""Web3"", ""Crypto""]","[""Beaches"", ""Mountains"", ""Luxury Travel""]","[""Career-Focused"", ""Feminist"", ""Politically Active"", ""Religious""]","[""Still Figuring It Out""]"
53.0,Don,30.0,Male,Female,Galle,Engineer,1.88,4.12,"[""Vegan"", ""Nightlife""]","[""Graphic Design"", ""DIY & Crafts""]","[""Singing""]","[""Sci-Fi"", ""K-Dramas"", ""Anime"", ""Romance""]","[""Psychology""]","[""Spicy Food"", ""Street Food"", ""Baking"", ""Fine Dining""]","[""Hiking"", ""Swimming"", ""Cricket"", ""Adventure Sports""]","[""Crypto"", ""PC Gaming"", ""Dungeons & Dragons"", ""Console Gaming""]","[""Beaches"", ""Languages"", ""Road Trips""]","[""Spiritual""]","[""Still Figuring It Out""]"
54.0,Malith,28.0,Male,Female,Kandy,Student,3.72,1.99,"[""Meditation""]","[""Graphic Design"", ""Fashion""]","[""Indie""]","[""Documentaries""]","[""Psychology"", ""Technology"", ""Books & Reading"", ""Philosophy""]","[""Street Food"", ""Coffee"", ""Baking""]","[""Hiking"", ""Swimming"", ""Adventure Sports"", ""Basketball""]","[""Dungeons & Dragons"", ""Board Games""]","[""Road Trips"", ""Mountains"", ""Languages""]","[""Religious""]","[""Still Figuring It Out""]"
55.0,Kavisha Vithanage,24.0,Female,Male,Colombo,Lawyer,1.0,4.81,"[""Pet Lover"", ""Meditation""]","[""DIY & Crafts"", ""Painting"", ""Filmmaking""]","[""Classical""]","[""Sci-Fi"", ""K-Dramas"", ""Anime"", ""Romance""]","[""Psychology""]","[""Cooking"", ""Wine"", ""Spicy Food""]","[""Surfing""]","[""Board Games"", ""eSports""]","[""Backpacking""]","[""Feminist""]","[""Long-Term Relationship""]"
56.0,Sithmi Ekanayake,21.0,Male,Female,Monaragala,Accountant,2.47,2.97,"[""Night Owl"", ""Pet Lover"", ""Fitness""]","[""DIY & Crafts"", ""Painting""]","[""Jazz"", ""Hip-Hop""]","[""Sitcoms"", ""Romance"", ""Sci-Fi"", ""K-Dramas""]","[""Philosophy"", ""Books & Reading"", ""Startups""]","[""Fine Dining"", ""Baking"", ""Coffee""]","[""Surfing"", ""Hiking""]","[""Console Gaming"", ""PC Gaming""]","[""Road Trips"", ""Museums"", ""Cultural Festivals""]","[""Spiritual""]","[""Marriage""]"
57.0,Imesha,40.0,Female,Male,Badulla,Chef,1.13,2.16,"[""Meditation"", ""Fitness"", ""Pet Lover"", ""Vegan""]","[""Graphic Design"", ""Photography"", ""Fashion"", ""Writing""]","[""Classical"", ""Indie""]","[""Romance"", ""Sitcoms""]","[""Technology"", ""Psychology"", ""AI & Machine Learning""]","[""Wine"", ""Baking"", ""Coffee""]","[""Football"", ""Surfing""]","[""Web3"", ""Crypto"", ""eSports""]","[""Road Trips""]","[""Feminist"", ""Religious"", ""Spiritual""]","[""Open Relationship""]"
58.0,Roneth,30.0,Female,Male,Galle,Farmer,2.52,5.0,"[""Gym"", ""Digital Nomad""]","[""Interior Design"", ""Painting"", ""Photography"", ""Fashion""]","[""Pop"", ""Singing""]","[""Thriller"", ""Horror""]","[""Science"", ""Technology"", ""AI & Machine Learning"", ""Startups""]","[""Baking"", ""Craft Beer"", ""Spicy Food"", ""Cooking""]","[""Cricket""]","[""Board Games"", ""VR"", ""Console Gaming"", ""Web3""]","[""Luxury Travel"", ""Beaches""]","[""Feminist""]","[""Casual Dating""]"
59.0,Malith,26.0,Female,Male,Ratnapura,Civil Servant,5.91,3.35,"[""Vegetarian"", ""Early Bird"", ""Night Owl""]","[""Graphic Design"", ""Poetry"", ""Fashion"", ""DIY & Crafts""]","[""Classical"", ""Singing"", ""Pop""]","[""Sitcoms"", ""Anime"", ""Romance"", ""Horror""]","[""Technology"", ""Psychology"", ""Philosophy""]","[""Spicy Food"", ""Craft Beer"", ""Street Food"", ""Fine Dining""]","[""Adventure Sports"", ""Hiking""]","[""Dungeons & Dragons"", ""eSports"", ""Mobile Gaming""]","[""Road Trips"", ""Cultural Festivals""]","[""Family-Oriented"", ""Politically Active"", ""Feminist"", ""Spiritual""]","[""Marriage""]"
60.0,Nethmi,22.0,Male,Female,Colombo,Software Developer,2.83,3.27,"[""Yoga""]","[""Painting"", ""Fashion""]","[""EDM"", ""Indie""]","[""Thriller"", ""Sci-Fi"", ""Romance""]","[""History""]","[""Cooking"", ""Street Food"", ""Spicy Food""]","[""Cricket""]","[""Web3"", ""PC Gaming""]","[""Beaches""]","[""Atheist""]","[""Marriage""]"
61.0,Malith,34.0,Female,Male,Galle,Business Owner,5.4,2.78,"[""Gym"", ""Nightlife"", ""Early Bird"", ""Traveling""]","[""Photography"", ""Poetry"", ""Graphic Design"", ""Filmmaking""]","[""Pop""]","[""Sci-Fi"", ""K-Dramas"", ""Romance"", ""Thriller""]","[""AI & Machine Learning""]","[""Craft Beer"", ""Fine Dining"", ""Street Food""]","[""Basketball"", ""Hiking""]","[""Dungeons & Dragons""]","[""Luxury Travel"", ""Mountains"", ""Museums""]","[""Family-Oriented""]","[""Long-Term Relationship""]"
62.0,Gayan,23.0,Male,Female,Badulla,Nurse,4.96,2.85,"[""Traveling""]","[""Painting""]","[""Classical"", ""K-Pop""]","[""Documentaries""]","[""Books & Reading"", ""Science"", ""Startups"", ""Self-Improvement""]","[""Cooking"", ""Baking"", ""Craft Beer"", ""Fine Dining""]","[""Swimming"", ""Hiking"", ""Cricket"", ""Football""]","[""VR""]","[""Luxury Travel"", ""Museums"", ""Cultural Festivals"", ""Languages""]","[""Religious"", ""Career-Focused""]","[""Open Relationship""]"
63.0,Dasun Yatagama,31.0,Male,Female,Kalutara,Tourism Guide,2.8,4.45,"[""Nightlife"", ""Fitness"", ""Digital Nomad"", ""Yoga""]","[""Writing"", ""Filmmaking"", ""Photography"", ""Graphic Design""]","[""Jazz"", ""Hip-Hop"", ""Singing""]","[""Documentaries""]","[""Self-Improvement"", ""Psychology""]","[""Coffee"", ""Wine""]","[""Swimming"", ""Cycling"", ""Adventure Sports""]","[""eSports"", ""VR"", ""Board Games""]","[""Backpacking"", ""Cultural Festivals""]","[""Environmentalist"", ""Spiritual""]","[""Casual Dating""]"
64.0,Dinesh,32.0,Female,Male,Gampaha,Chef,3.21,3.73,"[""Yoga""]","[""DIY & Crafts"", ""Photography"", ""Poetry""]","[""Jazz"", ""Singing"", ""Hip-Hop"", ""Classical""]","[""Anime"", ""Documentaries""]","[""History"", ""Philosophy"", ""AI & Machine Learning"", ""Self-Improvement""]","[""Wine"", ""Cooking"", ""Spicy Food""]","[""Cricket"", ""Surfing"", ""Basketball""]","[""Crypto"", ""Board Games"", ""Console Gaming"", ""Mobile Gaming""]","[""Mountains"", ""Backpacking"", ""Road Trips"", ""Luxury Travel""]","[""Career-Focused""]","[""Casual Dating""]"
65.0,Hiruni,28.0,Female,Male,Hambantota,Teacher,4.83,4.9,"[""Night Owl"", ""Vegetarian"", ""Meditation"", ""Fitness""]","[""Graphic Design"", ""DIY & Crafts"", ""Photography"", ""Painting""]","[""Singing""]","[""Sitcoms"", ""Anime"", ""Documentaries""]","[""Technology""]","[""Spicy Food""]","[""Cricket"", ""Surfing""]","[""Web3"", ""Console Gaming"", ""PC Gaming"", ""Mobile Gaming""]","[""Luxury Travel"", ""Languages"", ""Backpacking"", ""Road Trips""]","[""Feminist"", ""Career-Focused""]","[""Long-Term Relationship""]"
66.0,Sinoli,28.0,Female,Male,Monaragala,Construction Worker,2.64,4.35,"[""Vegetarian"", ""Digital Nomad"", ""Vegan"", ""Traveling""]","[""Photography""]","[""Jazz"", ""Indie""]","[""K-Dramas"", ""Horror"", ""Sitcoms"", ""Sci-Fi""]","[""History"", ""Psychology"", ""Self-Improvement"", ""Science""]","[""Baking"", ""Spicy Food"", ""Wine"", ""Fine Dining""]","[""Swimming""]","[""Dungeons & Dragons"", ""Console Gaming"", ""Mobile Gaming""]","[""Languages"", ""Beaches"", ""Road Trips"", ""Backpacking""]","[""Feminist"", ""Politically Active""]","[""Long-Term Relationship""]"
67.0,Kasun Kodithuwakku,32.0,Male,Female,Kalutara,Student,4.89,2.19,"[""Vegan"", ""Night Owl""]","[""Graphic Design"", ""DIY & Crafts""]","[""Classical""]","[""K-Dramas""]","[""Technology""]","[""Baking"", ""Coffee"", ""Wine"", ""Cooking""]","[""Surfing""]","[""Board Games""]","[""Beaches"", ""Mountains""]","[""Family-Oriented"", ""Feminist"", ""Career-Focused""]","[""Marriage""]"
68.0,Kasun,39.0,Male,Female,Kegalle,Construction Worker,3.2,1.94,"[""Meditation"", ""Fitness"", ""Early Bird""]","[""Poetry"", ""DIY & Crafts""]","[""Indie"", ""Classical""]","[""Thriller"", ""Anime"", ""Documentaries""]","[""History"", ""Philosophy"", ""Startups""]","[""Coffee"", ""Fine Dining"", ""Baking"", ""Cooking""]","[""Cycling"", ""Hiking""]","[""Console Gaming"", ""VR"", ""Dungeons & Dragons"", ""Web3""]","[""Languages""]","[""Spiritual"", ""Career-Focused""]","[""Casual Dating""]"
69.0,Nethmi,36.0,Female,Male,Kandy,Police Officer,2.0,4.3,"[""Nightlife"", ""Traveling"", ""Meditation""]","[""Graphic Design""]","[""Singing"", ""K-Pop"", ""Hip-Hop""]","[""Horror"", ""Anime"", ""Romance""]","[""Psychology"", ""Philosophy"", ""History"", ""Technology""]","[""Craft Beer""]","[""Basketball""]","[""Board Games"", ""Web3"", ""Console Gaming""]","[""Road Trips"", ""Languages"", ""Beaches"", ""Luxury Travel""]","[""Career-Focused""]","[""Still Figuring It Out""]"
70.0,Kavindu,35.0,Male,Female,Monaragala,Engineer,4.41,3.82,"[""Vegetarian"", ""Nightlife"", ""Pet Lover"", ""Vegan""]","[""Photography""]","[""Pop"", ""EDM""]","[""Sitcoms"", ""Anime"", ""Thriller"", ""K-Dramas""]","[""AI & Machine Learning"", ""Technology""]","[""Coffee""]","[""Cycling"", ""Surfing"", ""Camping""]","[""Dungeons & Dragons"", ""Mobile Gaming""]","[""Beaches""]","[""Feminist"", ""Spiritual"", ""Career-Focused""]","[""Casual Dating""]"
71.0,Shanuli Weerasinghe,22.0,Female,Male,Monaragala,Teacher,5.54,3.44,"[""Gym""]","[""Interior Design""]","[""Indie"", ""Jazz""]","[""Documentaries"", ""K-Dramas""]","[""AI & Machine Learning""]","[""Baking"", ""Spicy Food"", ""Coffee""]","[""Camping"", ""Cricket""]","[""Console Gaming"", ""Dungeons & Dragons""]","[""Backpacking"", ""Beaches""]","[""Spiritual"", ""Career-Focused"", ""Religious"", ""Atheist""]","[""Open Relationship""]"
72.0,Imesha,20.0,Female,Male,Kalutara,Tourism Guide,6.03,2.41,"[""Meditation"", ""Digital Nomad""]","[""Graphic Design"", ""Writing"", ""Fashion"", ""Poetry""]","[""Jazz"", ""Indie"", ""Pop"", ""Singing""]","[""Romance"", ""Sitcoms"", ""Documentaries"", ""Horror""]","[""Science""]","[""Fine Dining"", ""Cooking"", ""Wine""]","[""Basketball"", ""Cycling"", ""Camping"", ""Surfing""]","[""Dungeons & Dragons""]","[""Museums"", ""Luxury Travel""]","[""Religious""]","[""Marriage""]"
73.0,Piyumi Jayawardena,40.0,Female,Male,Kegalle,Civil Servant,2.81,2.67,"[""Traveling""]","[""Filmmaking"", ""Interior Design"", ""DIY & Crafts""]","[""K-Pop"", ""Classical""]","[""Horror"", ""Romance""]","[""Technology"", ""Self-Improvement"", ""Startups""]","[""Wine"", ""Craft Beer""]","[""Basketball"", ""Surfing""]","[""Mobile Gaming"", ""Console Gaming"", ""Web3""]","[""Beaches"", ""Mountains"", ""Museums"", ""Luxury Travel""]","[""Politically Active"", ""Atheist"", ""Spiritual"", ""Environmentalist""]","[""Marriage""]"
74.0,Hansani,29.0,Female,Male,Kegalle,Student,2.77,1.39,"[""Traveling"", ""Vegan"", ""Fitness""]","[""Photography"", ""Fashion""]","[""K-Pop"", ""Playing Instruments"", ""Rock"", ""EDM""]","[""Sci-Fi"", ""K-Dramas""]","[""Technology""]","[""Fine Dining"", ""Wine"", ""Baking"", ""Craft Beer""]","[""Camping"", ""Hiking"", ""Swimming"", ""Cycling""]","[""Mobile Gaming"", ""VR"", ""Crypto"", ""Board Games""]","[""Cultural Festivals""]","[""Religious"", ""Feminist"", ""Atheist"", ""Spiritual""]","[""Marriage""]"
75.0,Pinidi,31.0,Male,Female,Hambantota,Teacher,3.78,6.33,"[""Gym"", ""Meditation"", ""Night Owl""]","[""Poetry""]","[""Singing"", ""Indie"", ""Classical"", ""Pop""]","[""Documentaries"", ""Sci-Fi""]","[""Startups""]","[""Craft Beer""]","[""Surfing"", ""Football"", ""Camping""]","[""Board Games"", ""Dungeons & Dragons""]","[""Cultural Festivals"", ""Museums""]","[""Environmentalist""]","[""Casual Dating""]"
76.0,Kavisha Herath,34.0,Male,Female,Gampaha,Electrician,2.0,4.67,"[""Gym""]","[""Writing"", ""Filmmaking"", ""Painting""]","[""Singing""]","[""Anime""]","[""Science"", ""Self-Improvement"", ""Technology""]","[""Spicy Food"", ""Wine"", ""Street Food""]","[""Surfing"", ""Cycling"", ""Swimming"", ""Football""]","[""Board Games"", ""VR"", ""Web3"", ""Dungeons & Dragons""]","[""Mountains"", ""Museums""]","[""Religious""]","[""Still Figuring It Out""]"
77.0,Pathum,31.0,Female,Male,Colombo,Software Developer,4.41,4.83,"[""Night Owl"", ""Vegan"", ""Yoga""]","[""Painting"", ""Writing"", ""DIY & Crafts"", ""Poetry""]","[""Jazz"", ""Indie"", ""Hip-Hop""]","[""Sitcoms"", ""Sci-Fi"", ""Thriller"", ""Horror""]","[""Psychology"", ""Philosophy"", ""Self-Improvement"", ""AI & Machine Learning""]","[""Baking""]","[""Adventure Sports"", ""Cricket""]","[""Console Gaming""]","[""Beaches"", ""Road Trips"", ""Cultural Festivals"", ""Backpacking""]","[""Religious"", ""Atheist"", ""Feminist"", ""Spiritual""]","[""Still Figuring It Out""]"
78.0,Tharushi,27.0,Male,Female,Colombo,Farmer,2.87,2.89,"[""Fitness"", ""Nightlife"", ""Pet Lover""]","[""Interior Design"", ""Painting""]","[""Indie"", ""Rock""]","[""Sitcoms""]","[""AI & Machine Learning"", ""Self-Improvement"", ""Philosophy"", ""Psychology""]","[""Craft Beer""]","[""Adventure Sports""]","[""Board Games"", ""Crypto"", ""Mobile Gaming"", ""VR""]","[""Road Trips"", ""Museums"", ""Luxury Travel""]","[""Career-Focused"", ""Family-Oriented"", ""Feminist""]","[""Casual Dating""]"
79.0,Nethmi,37.0,Female,Male,Galle,Student,4.45,5.07,"[""Gym"", ""Meditation"", ""Fitness"", ""Nightlife""]","[""Writing"", ""Interior Design""]","[""Hip-Hop"", ""Rock"", ""Classical""]","[""Documentaries"", ""Horror"", ""Romance"", ""Sci-Fi""]","[""Philosophy"", ""Psychology"", ""Books & Reading"", ""Science""]","[""Cooking""]","[""Hiking""]","[""Crypto"", ""VR"", ""Console Gaming""]","[""Beaches"", ""Museums""]","[""Politically Active"", ""Spiritual"", ""Atheist"", ""Religious""]","[""Still Figuring It Out""]"
80.0,Sanduni Yatagama,29.0,Female,Male,Kandy,Teacher,3.12,4.11,"[""Digital Nomad"", ""Yoga"", ""Fitness"", ""Meditation""]","[""Painting""]","[""Pop""]","[""Thriller""]","[""Technology"", ""AI & Machine Learning"", ""Psychology"", ""Philosophy""]","[""Cooking"", ""Spicy Food"", ""Wine""]","[""Cycling"", ""Surfing""]","[""Board Games""]","[""Luxury Travel"", ""Beaches"", ""Road Trips"", ""Languages""]","[""Atheist"", ""Environmentalist"", ""Politically Active""]","[""Long-Term Relationship""]"
81.0,Venusha,35.0,Male,Female,Ratnapura,Construction Worker,1.98,3.12,"[""Nightlife"", ""Yoga""]","[""Interior Design"", ""Writing"", ""Poetry"", ""Fashion""]","[""EDM""]","[""Anime"", ""Documentaries"", ""Horror"", ""Romance""]","[""Books & Reading"", ""Technology"", ""Philosophy""]","[""Street Food"", ""Spicy Food"", ""Craft Beer"", ""Fine Dining""]","[""Cycling""]","[""Crypto"", ""eSports"", ""Mobile Gaming""]","[""Cultural Festivals"", ""Luxury Travel""]","[""Atheist""]","[""Long-Term Relationship""]"
82.0,Dilini Vithanage,28.0,Male,Female,Monaragala,Driver,4.07,1.08,"[""Fitness""]","[""Photography""]","[""Playing Instruments"", ""Pop""]","[""K-Dramas"", ""Documentaries""]","[""Startups"", ""Self-Improvement""]","[""Baking"", ""Cooking""]","[""Cricket"", ""Swimming"", ""Hiking"", ""Adventure Sports""]","[""Mobile Gaming""]","[""Luxury Travel""]","[""Family-Oriented"", ""Career-Focused"", ""Politically Active"", ""Feminist""]","[""Open Relationship""]"
83.0,Isuri Alwis,28.0,Male,Female,Kandy,Electrician,5.1,1.38,"[""Yoga""]","[""Fashion"", ""Filmmaking""]","[""Singing"", ""Playing Instruments"", ""Rock""]","[""Documentaries"", ""Sci-Fi""]","[""Self-Improvement"", ""Startups"", ""Books & Reading"", ""Philosophy""]","[""Coffee""]","[""Swimming"", ""Adventure Sports""]","[""Crypto"", ""VR"", ""Console Gaming"", ""Board Games""]","[""Museums"", ""Luxury Travel"", ""Languages""]","[""Atheist"", ""Career-Focused""]","[""Marriage""]"
84.0,Vihangi,36.0,Female,Male,Ratnapura,Pharmacist,2.62,4.33,"[""Gym"", ""Vegan"", ""Nightlife""]","[""Fashion"", ""Graphic Design"", ""Poetry"", ""Interior Design""]","[""Jazz"", ""EDM"", ""Singing"", ""Pop""]","[""Thriller"", ""Sitcoms"", ""Romance"", ""Sci-Fi""]","[""Self-Improvement"", ""Books & Reading"", ""Technology"", ""Philosophy""]","[""Baking"", ""Craft Beer"", ""Cooking"", ""Spicy Food""]","[""Cricket""]","[""Mobile Gaming"", ""Crypto"", ""Board Games""]","[""Beaches"", ""Road Trips"", ""Languages"", ""Mountains""]","[""Environmentalist""]","[""Open Relationship""]"
85.0,Bimasha,26.0,Female,Male,Kalutara,Journalist,1.4,4.55,"[""Early Bird""]","[""Graphic Design""]","[""K-Pop""]","[""Sci-Fi"", ""Horror"", ""Anime"", ""K-Dramas""]","[""Technology"", ""Science""]","[""Spicy Food"", ""Wine""]","[""Basketball"", ""Surfing"", ""Cricket""]","[""PC Gaming"", ""Mobile Gaming""]","[""Beaches"", ""Road Trips"", ""Luxury Travel"", ""Backpacking""]","[""Politically Active"", ""Religious"", ""Family-Oriented"", ""Spiritual""]","[""Open Relationship""]"
86.0,Kavindu,22.0,Female,Male,Galle,Bank Officer,3.2,4.42,"[""Vegetarian"", ""Gym"", ""Digital Nomad"", ""Pet Lover""]","[""DIY & Crafts"", ""Photography"", ""Filmmaking"", ""Fashion""]","[""EDM""]","[""Documentaries"", ""K-Dramas"", ""Sci-Fi""]","[""Books & Reading"", ""Technology""]","[""Spicy Food"", ""Wine"", ""Craft Beer""]","[""Adventure Sports"", ""Hiking"", ""Swimming""]","[""Web3""]","[""Cultural Festivals"", ""Museums"", ""Backpacking"", ""Mountains""]","[""Politically Active"", ""Feminist"", ""Spiritual""]","[""Long-Term Relationship""]"
87.0,Hashini Perera,38.0,Male,Female,Badulla,Marketing Executive,1.85,3.41,"[""Vegetarian"", ""Gym""]","[""Painting""]","[""Classical""]","[""Horror""]","[""Startups"", ""AI & Machine Learning""]","[""Cooking"", ""Baking"", ""Wine"", ""Street Food""]","[""Basketball"", ""Cricket"", ""Hiking""]","[""Board Games""]","[""Backpacking""]","[""Environmentalist"", ""Feminist"", ""Atheist"", ""Career-Focused""]","[""Still Figuring It Out""]"
88.0,Sonal Fonseka,28.0,Male,Female,Kegalle,Bank Officer,1.0,4.95,"[""Nightlife""]","[""Fashion""]","[""EDM"", ""Classical"", ""Indie""]","[""Romance"", ""Sci-Fi""]","[""Books & Reading"", ""Technology"", ""AI & Machine Learning""]","[""Fine Dining"", ""Craft Beer"", ""Wine"", ""Cooking""]","[""Surfing"", ""Football"", ""Basketball"", ""Cycling""]","[""PC Gaming"", ""Crypto""]","[""Mountains"", ""Backpacking""]","[""Atheist"", ""Religious"", ""Environmentalist""]","[""Casual Dating""]"
89.0,Dilshan Pathirana,34.0,Female,Male,Ratnapura,Business Owner,2.54,1.0,"[""Vegan"", ""Meditation"", ""Vegetarian"", ""Traveling""]","[""DIY & Crafts"", ""Graphic Design""]","[""Jazz"", ""Classical"", ""Pop"", ""Indie""]","[""Horror"", ""Romance"", ""K-Dramas"", ""Documentaries""]","[""Self-Improvement"", ""Philosophy"", ""Science""]","[""Cooking"", ""Street Food"", ""Baking""]","[""Basketball"", ""Swimming"", ""Cricket"", ""Camping""]","[""Crypto""]","[""Mountains""]","[""Religious"", ""Feminist""]","[""Still Figuring It Out""]"
90.0,Sonal,33.0,Male,Female,Kandy,Marketing Executive,1.95,3.21,"[""Night Owl"", ""Early Bird""]","[""Painting"", ""Photography"", ""Graphic Design"", ""Fashion""]","[""Classical""]","[""Documentaries"", ""Sitcoms"", ""Horror""]","[""Philosophy"", ""Psychology"", ""History""]","[""Spicy Food"", ""Wine"", ""Coffee""]","[""Swimming"", ""Cricket"", ""Hiking"", ""Football""]","[""eSports"", ""PC Gaming"", ""Web3""]","[""Road Trips""]","[""Family-Oriented"", ""Career-Focused"", ""Feminist"", ""Spiritual""]","[""Still Figuring It Out""]"
91.0,Udara,18.0,Female,Male,Colombo,Nurse,2.21,5.37,"[""Gym"", ""Night Owl"", ""Vegan""]","[""Poetry""]","[""Playing Instruments""]","[""Sitcoms"", ""Sci-Fi""]","[""Startups"", ""History""]","[""Fine Dining"", ""Craft Beer"", ""Cooking""]","[""Cricket"", ""Basketball"", ""Football""]","[""Dungeons & Dragons"", ""Mobile Gaming"", ""eSports"", ""VR""]","[""Museums"", ""Backpacking""]","[""Atheist""]","[""Open Relationship""]"
